policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
random,miss,False,0.4659409129703869,"[-0.3383853505082618, 0.32030655463333635]","[-0.3646874965834487, 0.321042553385233]",3.0,3.1356607962343777,0.5277332693494234,81000065,,-16.75,3.1356607962343777
random,miss,False,0.5069239197816647,"[0.14941631694790608, 0.48440336980302945]","[0.20086476390025174, 0.5057700567939523]",0.6000000000000001,0.7857264418410764,0.4509526259483767,81000066,,-16.15,0.7857264418410764
random,miss,False,0.23048545949772511,"[0.1769807466780358, -0.14765284401311884]","[0.1693617425987363, -0.1915260334213179]",2.1,2.4165611213233733,0.4690080317254887,81000067,,-11.083462597515739,2.4165611213233733
random,miss,False,0.2465879222546509,"[-0.05444973621932149, 0.24050120504378364]","[0.04092290255481666, 0.23607859917878488]",2.7,2.823418131450178,0.5428791646030137,81000068,,-12.181864617514293,2.823418131450178
random,miss,False,0.1026013019749729,"[-0.09834354961838196, -0.0292501865877198]","[-0.10302332664999783, -0.03684638461054923]",5.0,5.149270277230886,0.5264959844359627,81000069,,-6.549632983575256,5.149270277230886
random,miss,False,0.0984673456481434,"[-0.05994034436761826, 0.0781215288898155]","[-0.10782065464378, 0.13943207226636423]",2.6,2.699056343066884,0.5209519171991212,81000070,,-5.847014587529746,2.699056343066884
random,miss,False,0.9253441226082297,"[-0.8368484927439774, -0.39490042471201214]","[-0.895622645802143, -0.419590925043316]",0.30000000000000004,0.39529734617189793,0.4630774453131981,81000071,,-16.075,0.39529734617189793
random,miss,False,0.39069990535754445,"[0.18214107218129028, 0.3456458387873984]","[0.27948271539037745, 0.410790182056358]",2.1,2.1565221219717,0.4947406251860345,81000072,,-16.525,2.1565221219717
random,miss,False,0.2776089545024627,"[0.26837120983544804, 0.07101848598363902]","[0.2663057690964552, 0.17639434174181778]",2.6,2.650648621632118,0.463838776847099,81000073,,-14.16441131110499,2.650648621632118
random,hit,True,0.05657138932842956,"[-0.046726508519658885, -0.03188973960556906]","[-0.08644399275081575, 0.00023089976205293433]",3.7,3.997659080356648,0.48219952036204505,81000074,,6.67989850733966,3.997659080356648
random,miss,False,0.38251118709804194,"[-0.22983455630831112, 0.30576279201648293]","[-0.18946110569779512, 0.26248073625361146]",3.2,3.276701743882874,0.5354291942639143,81000075,,-16.8,3.276701743882874
random,miss,False,0.18021500877377733,"[-0.15905949932272384, -0.08472027539224039]","[-0.1553472444564054, -0.12756856562317964]",2.7,3.0020318708660674,0.46609145577481187,81000076,,-8.684561652757118,3.0020318708660674
random,miss,False,0.2256992536582401,"[0.21045986466627242, 0.08152789992720835]","[0.2882018076600565, 0.03867410298477106]",2.0,2.1273707838477205,0.44827576690955007,81000077,,-10.788907790356372,2.1273707838477205
random,miss,False,0.33494634592325345,"[-0.2365264131900037, -0.23715882971294028]","[-0.1719897490241397, -0.3001591620213088]",0.6000000000000001,0.9072614343013194,0.44124436349211543,81000078,,-16.15,0.9072614343013194
random,miss,False,0.23208662966340524,"[-0.0324476222307096, 0.2298072137250956]","[0.046976011588871464, 0.374601682998859]",0.6000000000000001,0.7978358290001681,0.4514991676915076,81000079,,-10.799901687471435,0.7978358290001681
random,miss,False,0.2160543429677511,"[0.07047089465938056, 0.20423841979689597]","[0.09903741691557943, 0.20842452413071602]",2.4000000000000004,2.7107902368516186,0.4859864783795979,81000080,,-10.362898656200818,2.7107902368516186
random,miss,False,0.2485830197735531,"[-0.23567681670746643, 0.07905666187219113]","[-0.25817033514251897, 0.015587816499368856]",2.1,2.158190497122352,0.4818976200860079,81000081,,-12.153829348115888,2.158190497122352
random,miss,False,0.29046025644297047,"[0.056876187644037804, 0.2848372515174172]","[0.1053490049788825, 0.3933341462032031]",2.6,2.683406218178657,0.45503387728443584,81000082,,-15.065698836162492,2.683406218178657
random,miss,False,0.2223023276074023,"[0.20517647723195068, 0.0855624803892199]","[0.2424353587658015, 0.060593249984138085]",3.4000000000000004,3.606481751792579,0.44021337542224886,81000083,,-10.951027760452941,3.606481751792579
random,miss,False,0.2021523731724696,"[0.03523193091807513, 0.1990585165800383]","[0.015122662028875737, 0.2756057137774383]",3.2,3.456438234605915,0.4877772685165028,81000084,,-9.845133577686594,3.456438234605915
random,miss,False,0.9346273669939839,"[-0.1129631647352817, 0.927775640199233]","[-0.2025151185834402, 1.0107694108342127]",0.8,0.9494042358315964,0.5020756396248821,81000085,,-16.2,0.9494042358315964
random,miss,False,0.3228270620996234,"[0.056959926700943145, -0.3177622991704606]","[0.029821418693346605, -0.3951905978600115]",1.7000000000000002,2.0190317209283077,0.45419791231002904,81000086,,-16.425,2.0190317209283077
random,miss,False,1.1543551007116406,"[-1.1096551042772314, -0.3181214360750759]","[-1.1370622342583996, -0.47109646175105313]",0.30000000000000004,0.43940312178523916,0.5071807569521848,81000087,,-16.075,0.43940312178523916
random,miss,False,0.2001567074848256,"[0.19162010666431234, 0.05783115313672735]","[0.18210806349965108, 0.09409658292148282]",4.4,4.548228678622266,0.4465565942154056,81000088,,-10.046013277921736,4.548228678622266
random,hit,True,0.07219212424507862,"[0.033556124414941824, 0.06391939703459204]","[0.08663681897203529, 0.19139373828868633]",1.7000000000000002,1.8525038825643065,0.4803415441230025,81000089,,6.931579900862116,1.8525038825643065
random,miss,False,0.5148966180593165,"[0.3043960367991354, 0.41528493840964315]","[0.3519308504226619, 0.48852791410907676]",0.5,0.6286865395731992,0.44528763947047567,81000090,,-16.125,0.6286865395731992
random,miss,False,0.7097299021466125,"[0.4549476448994165, -0.5447377115654051]","[0.5169826701191803, -0.6174017638764069]",0.5,0.566414562540547,0.45078144066514897,81000091,,-16.125,0.566414562540547
random,miss,False,0.20050928416834637,"[0.18724191581008964, 0.07172473772325684]","[0.20123955617835032, 0.09056984144179799]",2.7,2.895541474884408,0.4930909125921918,81000092,,-9.638453461444776,2.895541474884408
random,hit,True,0.02790925339923237,"[0.02516486445239397, 0.012068803685336915]","[0.033423944110723344, -0.08651509197084994]",3.0,3.0871101152778846,0.4458869921277988,81000093,,7.153836243789807,3.0871101152778846
random,miss,False,0.1250975176254123,"[0.12237204565780549, -0.025970586392384573]","[0.08825453148967535, -0.10009128222840345]",2.9000000000000004,3.0223985346321567,0.4567442922757328,81000094,,-6.657023322967944,3.0223985346321567
random,hit,True,0.08770494155140858,"[0.005336897782691141, -0.08754241426070623]","[0.1741272082774153, -0.027619021313228617]",2.4000000000000004,2.5277948901564096,0.51273150875061,81000095,,6.450351015736296,2.5277948901564096
random,miss,False,0.1879656160926769,"[0.14118596303726955, -0.1240870528070449]","[0.11447297577612166, -0.24097352269263084]",3.1,3.314229738061638,0.48017479212703557,81000096,,-9.136860843592542,3.314229738061638
random,hit,True,0.05547153386714954,"[-0.053632046696541195, 0.014166673452661475]","[0.05969082871297338, -0.04501254553706475]",3.9000000000000004,4.112688992394571,0.5271087222334695,81000097,,6.6451122136328,4.112688992394571
random,miss,False,0.1306804372215504,"[0.10598756111836852, -0.07644614810829695]","[0.10678650377759086, -0.01117983220115368]",3.6,3.8324260987397234,0.5063626074503655,81000098,,-7.008318107705627,3.8324260987397234
random,hit,True,0.03607329598566875,"[0.028801395143266947, 0.021720090263879305]","[-0.09205556228897994, 0.143169169389152]",3.2,3.251663311177089,0.5301327203036912,81000099,,7.039347816880287,3.251663311177089
random,miss,False,1.0645949275035649,"[-0.32467567525643826, 1.0138777369895724]","[-0.2819994054516707, 1.1498572682914971]",0.30000000000000004,0.4182276323316705,0.5151114792694298,81000100,,-16.075,0.4182276323316705
random,miss,False,0.09037708530286925,"[-0.00330664104332265, 0.09031657474048005]","[-0.039907153029346304, 0.2114959596904683]",1.5,1.7013389606856795,0.5131086384499777,81000101,,-5.383397228128655,1.7013389606856795
random,miss,False,0.0977744779197233,"[-0.06536684488138497, -0.0727119255880864]","[-0.10287369183455697, -0.05924269165800113]",3.1,3.331359081456641,0.4814826573757367,81000102,,-5.955228213885736,3.331359081456641
random,miss,False,0.328521200525949,"[0.2946897826597736, -0.14520368862720473]","[0.31877531814950316, -0.18795131248611147]",2.1,2.1922885188075294,0.4744970286085749,81000103,,-16.525,2.1922885188075294
random,miss,False,0.09037489590579159,"[0.05973520167872327, -0.0678183418433754]","[0.03396195974433792, -0.018747204789566353]",4.1000000000000005,4.4199355312995054,0.48089248971351406,81000104,,-6.0333483716027985,4.4199355312995054
random,miss,False,0.9836397078461828,"[-0.9690514030923529, -0.16877930268983238]","[-1.0321545184986645, -0.12038749839573898]",0.4,0.5384245829108831,0.4876446154498789,81000105,,-16.1,0.5384245829108831
random,miss,False,0.37447380753992526,"[0.3717506873073948, 0.04507836532005749]","[0.3521047743339947, -0.0693681610953728]",2.6,2.810291407041451,0.5118695806717476,81000106,,-16.65,2.810291407041451
random,miss,False,0.3595626192541017,"[-0.11067954272984383, -0.34210424724926]","[-0.03460425950168723, -0.3611543449269297]",2.6,2.6963735633327324,0.4612445497694321,81000107,,-16.65,2.6963735633327324
random,miss,False,0.23287538178435516,"[-0.22888427536885392, 0.042929383061998685]","[-0.22654146861782953, 0.08005293186920866]",3.1,3.3810265847636516,0.48106116167141855,81000108,,-11.470178202618417,3.3810265847636516
random,miss,False,0.3989015951430295,"[-0.12958474321670702, -0.37726685109231833]","[-0.18843608962564898, -0.3934662669365799]",0.30000000000000004,0.39277115954730596,0.4736896263972309,81000109,,-16.075,0.39277115954730596
random,miss,False,0.1351333844236813,"[0.13479222412220337, 0.009596244160510137]","[0.2501334940987787, 0.02348626380312155]",1.2000000000000002,1.378427822243259,0.47448530081818724,81000110,,-6.554448343925732,1.378427822243259
random,hit,True,0.07486277439898177,"[-0.06748391757011582, -0.0324091940674657]","[-0.08500066353638888, 0.03302331550508383]",3.8000000000000003,3.858564779762903,0.4473243507548049,81000111,,6.358094445591007,3.858564779762903
random,miss,False,0.20036316513386374,"[0.08341671175508969, 0.18217313232864013]","[0.03108465462876487, 0.1795412579584123]",2.1,2.2941128655867975,0.5381864872382731,81000112,,-9.481221968204933,2.2941128655867975
random,miss,False,0.1315191045720147,"[0.1302314905542732, -0.01835847857086196]","[0.15228726868958758, 0.028379997435284153]",3.3000000000000003,3.3830610281206352,0.47059331703402857,81000113,,-6.9604660330153765,3.3830610281206352
random,miss,False,0.13193604822730984,"[-0.11414679434769139, -0.06616366194509549]","[-0.1735520871411905, -0.14162350186905248]",2.9000000000000004,3.0465193076450525,0.47117373491539183,81000114,,-6.874027261955436,3.0465193076450525
random,miss,False,0.43734447318940056,"[-0.06825105673558148, -0.4319860894563513]","[-0.04056977697614002, -0.5455625487534336]",0.5,0.6096443066008206,0.5008108639508836,81000115,,-16.125,0.6096443066008206
random,miss,False,0.22645072644389505,"[-0.20960661240845702, 0.08570297277001929]","[-0.16351702261963075, 0.1061266305078076]",4.2,4.245638623993118,0.539933568549851,81000116,,-11.380855741600964,4.245638623993118
random,miss,False,0.3238492324911445,"[-0.12881352113664316, 0.29712859532108815]","[-0.11055415730163323, 0.3226377208376775]",2.7,2.912758000084394,0.5052690778813136,81000117,,-16.675,2.912758000084394
random,miss,False,0.2146106681064438,"[0.20409551262314457, 0.06635330129081757]","[0.18009643436918982, 0.09086294797734898]",2.7,2.893291905822606,0.5309132411941936,81000118,,-10.36114060062891,2.893291905822606
random,miss,False,0.6915186861538629,"[-0.33000783716968896, -0.6076947594858366]","[-0.40006903293766, -0.6460048235140332]",0.30000000000000004,0.6062159942564014,0.47078258576245424,81000119,,-16.075,0.6062159942564014
random,miss,False,0.26094306578767207,"[-0.062346012915997395, -0.25338559204530087]","[-0.14760058030372236, -0.2800614482200182]",2.7,2.7485189769871226,0.46693743806190846,81000120,,-13.081331306502392,2.7485189769871226
random,miss,False,0.18776274625660275,"[0.17357548109568333, -0.07159889136169266]","[0.14098594809518028, -0.03289816263363958]",4.800000000000001,5.09005649735844,0.5361100249446523,81000121,,-9.552450479237208,5.09005649735844
random,miss,False,0.2405356102436279,"[0.2393446987653004, 0.023905960934923295]","[0.2741237181138262, -0.06088912810259424]",3.2,3.3648213355968983,0.49481871196507865,81000122,,-11.942886394478332,3.3648213355968983
random,miss,False,0.38514206574460497,"[-0.22724968750252073, -0.31095335717118133]","[-0.27141760169078455, -0.31551730077576057]",0.9,1.022117469394471,0.5143411745372076,81000123,,-16.225,1.022117469394471
random,miss,False,0.19210766971586296,"[-0.057889373444311054, 0.18317799323577105]","[0.04617033976867263, 0.18173310270653825]",3.9000000000000004,3.955189043687936,0.5085005383578098,81000124,,-9.531216884402358,3.955189043687936
random,miss,False,0.8043452217939665,"[0.7372664603247256, -0.32157332336970207]","[0.8947209797493435, -0.47659910754081586]",0.30000000000000004,0.42899868860058155,0.47416424278953573,81000125,,-16.075,0.42899868860058155
random,miss,False,0.09899755744806338,"[-0.03319404193912, -0.09326667121982296]","[0.048353041315668435, -0.12207774771169534]",2.2,2.383339113382986,0.5002990318911315,81000126,,-5.759940293911433,2.383339113382986
random,miss,False,0.197649168921127,"[0.14458278286701623, 0.1347628022624991]","[0.16384189559854437, 0.11165496990637284]",2.9000000000000004,3.098085675978724,0.4585815978320565,81000127,,-9.547863453729901,3.098085675978724
random,miss,False,1.1722107928007084,"[-0.4776414190831706, -1.070484384535655]","[-0.47999436489970915, -1.1807142005893485]",0.5,0.7413252204045299,0.4418544997271969,81000128,,-16.125,0.7413252204045299
random,miss,False,0.732292156884911,"[0.2089356912694097, -0.7018530330125595]","[0.2851081706198233, -0.7603435439384719]",0.6000000000000001,0.7020608643413372,0.46404871797365654,81000129,,-16.15,0.7020608643413372
random,hit,True,0.02701435293118851,"[-0.013845403534617794, -0.023196552874390763]","[0.02181167707504287, -0.05508678207591067]",4.0,4.171726607683532,0.5037235048152265,81000130,,6.909904288359158,4.171726607683532
random,miss,False,0.32140690656590404,"[0.07718702619147304, -0.31200090156276894]","[0.09527386814227723, -0.3584962608610016]",0.4,0.5692578259253136,0.5030643714329877,81000131,,-16.1,0.5692578259253136
