policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
hover,hit,True,0.06483665303978228,"[-0.06482790390681925, 0.0010651067783645505]","[-0.06415668170207889, -0.006036373624770829]",5.300000000000001,5.544282576217714,0.4621377733136495,82000061,,6.156013385506037,5.544282576217714
hover,hit,True,0.02123164258795764,"[0.012641042159168621, -0.017058332278182944]","[0.03797509383646908, -0.031226528282199628]",4.0,4.131313980756077,0.5035292732756992,82000062,,6.94434782136015,4.131313980756077
hover,hit,True,0.08871888497914958,"[0.08425258251523021, 0.02779465580750905]","[0.06934831549495402, 0.02682669265794309]",5.0,5.118893642111174,0.4917241687770724,82000063,,5.7782665985254855,5.118893642111174
hover,hit,True,0.018761396491905502,"[0.013271298038422683, -0.013261321453831153]","[-0.025896569085903334, 0.031949479352062306]",4.6000000000000005,4.730056913007641,0.5245909976017776,82000064,,6.806544444651051,4.730056913007641
hover,hit,True,0.015242582507717107,"[0.0021042201860009407, -0.015096641312337976]","[0.027986877651820327, 0.04360311640722945]",4.5,4.661863306709142,0.5079141091510311,82000065,,6.846316503517955,4.661863306709142
hover,hit,True,0.047183906829218164,"[-0.04714014307877201, -0.0020317416620338133]","[-0.039889210928322205, -0.0032274068108330972]",5.300000000000001,5.542378399234033,0.5079145595292288,82000066,,6.400145547695267,5.542378399234033
hover,hit,True,0.07609934154285075,"[-0.046243519109332595, -0.0604371303392231]","[-0.03834253379596746, -0.04184346579634596]",5.800000000000001,5.933503189036875,0.5050768134260382,82000067,,5.835048174906735,5.933503189036875
hover,hit,True,0.038023706494876255,"[-0.016622283274372027, 0.034197981729263305]","[0.0012394522221792909, 0.04898793792566901]",3.9000000000000004,4.071091751670553,0.48811303186756955,82000068,,6.846505894369321,4.071091751670553
hover,hit,True,0.03961121191883425,"[0.03255162638010193, 0.022570771579391094]","[0.01155508872895026, 0.05071672566296416]",3.2,3.4495241052536616,0.4695729929227889,82000069,,7.006290356829777,3.4495241052536616
hover,hit,True,0.06277261376819933,"[-0.06108752186242304, -0.014446996642884465]","[-0.05558956318444937, 0.02677321817698907]",4.0,4.20686291949106,0.5245946673405005,82000070,,6.513530735889935,4.20686291949106
hover,hit,True,0.058843854070499586,"[0.0024671821848451306, -0.058792109793211485]","[0.0035948182399966055, -0.05852730763116166]",5.1000000000000005,5.295592746462343,0.5173390972782749,82000071,,6.297518621991328,5.295592746462343
hover,hit,True,0.05660766413482229,"[0.013797808725153946, 0.054900347113519335]","[-0.0033571632825379477, 0.060186239174748704]",5.1000000000000005,5.237339363422329,0.45134558961715154,82000072,,6.32939164953076,5.237339363422329
hover,hit,True,0.07850306004217533,"[-0.0763550682305415, -0.018238256262448363]","[-0.07081951561545596, 0.0019355242464205568]",4.0,4.168789410805912,0.5379889869737143,82000073,,6.239169081977112,4.168789410805912
hover,hit,True,0.04348110058617041,"[0.01207811861571189, -0.041769907336376304]","[0.04411262669152976, -0.03893613866252967]",4.9,5.063938868566894,0.481339943313867,82000074,,6.54159183849572,5.063938868566894
hover,hit,True,0.029327614389967435,"[0.028205488513396562, -0.008034885408472206]","[-0.00644809747774476, -0.040787985654538686]",3.3000000000000003,3.536221664671109,0.46093824976982484,82000075,,7.068813707925107,3.536221664671109
hover,hit,True,0.01575654054407309,"[0.013194125032249253, 0.00861299219495715]","[0.05660493730944743, 0.011719538623752928]",4.0,4.1375038423785115,0.5060000422473343,82000076,,6.969349559269503,4.1375038423785115
hover,hit,True,0.020313797057041623,"[-0.002824731974802673, -0.020116442034942467]","[0.03699022533005462, -0.027267805856045175]",4.1000000000000005,4.231768088710545,0.4519934691962462,82000077,,6.924055512237694,4.231768088710545
hover,hit,True,0.05089721235964957,"[0.04958139101171501, -0.011498342981781812]","[0.04988464413669604, 0.014817167744481835]",3.8000000000000003,4.009064201681473,0.45904911665392756,82000078,,6.7301819474094735,4.009064201681473
hover,miss,False,0.10741432743818526,"[0.08838131715831479, -0.061045724800014044]","[0.07501881616939973, -0.038567200692058344]",5.300000000000001,5.544707773889738,0.4405688884126815,82000079,,-6.749424412221935,5.544707773889738
hover,hit,True,0.05313377339253342,"[0.014369029136054333, 0.05115397224670156]","[0.02650094367913048, 0.04290223326691125]",5.800000000000001,5.994426618165268,0.4640199274744253,82000080,,6.201457052477892,5.994426618165268
hover,hit,True,0.041178461671444885,"[0.04043363593707809, 0.007796588390731074]","[0.0566876977126109, -0.003446682403147999]",4.9,5.132169860182333,0.44319228027146745,82000081,,6.565658554860907,5.132169860182333
hover,hit,True,0.01693695815963401,"[-0.01613664191342494, -0.005144836193611082]","[-0.04494121443946651, -0.026857097770160928]",3.8000000000000003,3.924821735361599,0.4806828374538404,82000082,,7.014585117073927,3.924821735361599
hover,hit,True,0.04765374131789096,"[-0.036694359224135414, 0.03040399747932131]","[-0.06268115949605468, 0.01543683373419934]",3.4000000000000004,3.510815026181926,0.5233668831650914,82000083,,6.869644560297226,3.510815026181926
hover,hit,True,0.027819059796348633,"[-0.008738234808640583, -0.02641104580250246]","[-0.039615383396648385, -0.0410561549779144]",4.1000000000000005,4.326590747860155,0.48315983976613014,82000084,,6.879456779265084,4.326590747860155
hover,hit,True,0.040870255223779746,"[-0.040797791829523686, 0.002432682447781876]","[-0.03470152956330756, 0.021539732646320867]",4.5,4.6883348452388995,0.4573127677285859,82000085,,6.6687805232028525,4.6883348452388995
hover,miss,False,0.0914394155798324,"[0.0873789707817976, 0.026945912244625468]","[0.07541397617935083, 0.0034018509181955262]",4.9,5.057338894053913,0.4964597321126668,82000086,,-6.257242805133493,5.057338894053913
hover,hit,True,0.08919926320512402,"[0.08714704984762478, -0.019023676279641452]","[0.06943121468985047, -0.013299124003247854]",6.0,6.185342520841872,0.5338542856141644,82000087,,5.517714993044818,6.185342520841872
hover,hit,True,0.08463283016748614,"[0.01859519178568307, 0.08256473087591466]","[0.009541334459215886, 0.07693342651166714]",3.3000000000000003,3.458512910743961,0.4939427391087066,82000088,,6.290714081214993,3.458512910743961
hover,hit,True,0.08902699104472352,"[-0.08243203218905397, 0.033626852419756034]","[-0.05890194247234325, 0.031683213329256124]",5.0,5.143089968827206,0.5190717263295408,82000089,,5.771505538953422,5.143089968827206
hover,hit,True,0.06481683050949127,"[-0.03890567636953432, 0.0518417772026112]","[-0.026137712666154583, 0.04561430795784595]",4.1000000000000005,4.317254748580114,0.4826008501163998,82000090,,6.4563306768770214,4.317254748580114
hover,hit,True,0.05501121977683403,"[-0.017357674548896508, 0.05220100990967249]","[-0.03072582356353251, 0.048548680437969303]",4.0,4.168854008228398,0.4712769049887903,82000091,,6.626390826995662,4.168854008228398
hover,hit,True,0.06766916462726241,"[0.043650160841579695, 0.05170859986361809]","[0.04629526514698024, 0.024023696454769705]",5.2,5.418457673569525,0.5366415692040117,82000092,,6.134677056623268,5.418457673569525
hover,hit,True,0.04111113459745831,"[-0.007176644097197052, -0.04047988596071511]","[0.008755938909543279, -0.0476818099887618]",4.0,4.158307675775462,0.44235546810297194,82000093,,6.7913425447048965,4.158307675775462
hover,hit,True,0.04635473267215386,"[0.025174964474217215, 0.038922774886032345]","[0.055934289862417524, 0.011072108921156171]",4.2,4.337584710736147,0.5184057296701041,82000094,,6.684720834431253,4.337584710736147
hover,hit,True,0.0624160182179978,"[0.037450091395139766, 0.04993245422253058]","[0.029148363707321705, 0.04372349891510936]",4.800000000000001,4.932730632153111,0.49880692507758445,82000095,,6.319042058001305,4.932730632153111
hover,hit,True,0.07274952691615011,"[0.06536154335824085, 0.03194311062424025]","[0.04812927921767691, 0.023994156445340843]",4.4,4.544967710579427,0.48087618198222376,82000096,,6.246605720182265,4.544967710579427
hover,hit,True,0.008815255230137663,"[-0.0057061435513869885, -0.00671927455484847]","[-0.013559854732625637, -0.03425793722032225]",4.6000000000000005,4.740499912220909,0.5264129488854183,82000097,,6.8404063302750036,4.740499912220909
hover,hit,True,0.06994978689883194,"[0.06359792938723677, -0.029125179224307712]","[0.05458907313193698, -0.032141229894245546]",4.3,4.421562304318205,0.48822468726093116,82000098,,6.32092929787753,4.421562304318205
hover,hit,True,0.08707458550683723,"[-0.06719336468825622, 0.05538081963151603]","[-0.07176521213808214, 0.03642567960169396]",4.9,5.048575069772435,0.5108493791799383,82000099,,5.838952661581789,5.048575069772435
ballistic,hit,True,0.08851274033775383,"[0.07594739006855566, -0.04545876311420371]","[0.11198781765077127, -0.056511885472557]",3.2,3.3262785814067115,0.49853942323558853,82000000,,6.232777135543378,3.3262785814067115
ballistic,hit,True,0.06090892164089127,"[-0.041501301216323144, 0.0445818206538074]","[-0.07553163672266999, 0.046153242484784564]",4.0,4.118568460290665,0.4641485102689222,82000001,,6.541988057351082,4.118568460290665
ballistic,hit,True,0.08265130534185419,"[0.07954991187265434, 0.022428771606250387]","[0.11275194370842766, 0.007883317103567534]",2.4000000000000004,2.5359927632483075,0.5086082588177299,82000002,,6.556637250035504,2.5359927632483075
ballistic,hit,True,0.08567614568220372,"[-0.013993857149435435, 0.08452558134103184]","[0.014956495074049586, 0.10525675972990904]",2.7,2.8887319062129984,0.520317859904589,82000003,,6.418777538400223,2.8887319062129984
ballistic,miss,False,0.12799355497972945,"[0.06424940335848708, -0.11069943217752949]","[0.06055596794453691, -0.11300213272226274]",3.3000000000000003,3.4238352070880214,0.5061942784329464,82000004,,-6.84751236004309,3.4238352070880214
ballistic,hit,True,0.05669059718307479,"[0.005312943230316086, 0.05644108825319623]","[-0.007775750584762542, 0.10594631199470288]",2.1,2.2271016441366602,0.5195566855313225,82000005,,7.078231628521771,2.2271016441366602
ballistic,miss,False,0.1612584720215126,"[-0.15828338854605462, 0.03083283491817894]","[-0.1807847431056162, 0.060323916943082326]",2.7,2.9210159239446147,0.5201414323131006,82000006,,-7.885406765273206,2.9210159239446147
ballistic,miss,False,0.11662106506053019,"[-0.04482192911017342, 0.10766367765730002]","[-0.0527120719294375, 0.11752502912132458]",2.9000000000000004,3.145425143374382,0.4511115374225075,82000007,,-6.404070718006471,3.145425143374382
ballistic,hit,True,0.08250098763104069,"[0.06868905702355024, 0.04569711594086209]","[0.06453635264620675, 0.10402940955687404]",2.4000000000000004,2.5379278484436196,0.48308761845221687,82000008,,6.559702103691712,2.5379278484436196
ballistic,miss,False,0.09381104425958917,"[0.08088969231326555, -0.047511784880593835]","[0.06378467248716498, -0.08029919607497539]",2.4000000000000004,2.6086747087829645,0.49161876906198376,82000009,,-5.686482966058593,2.6086747087829645
