policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
random,miss,False,0.13363223178938974,"[0.07477296766910783, 0.11075457859144125]","[0.114482553853632, 0.19146814947947485]",1.4000000000000001,1.5258737158711324,0.4494663551309588,83000258,,-15.51098335813324,1.5258737158711324
random,miss,False,0.6799613805923596,"[-0.4643368609557488, 0.49672805301777473]","[-0.5528108109489352, 0.6215017469720615]",0.2,0.34759795201155924,0.46811264649795303,83000259,,-16.05,0.34759795201155924
random,miss,False,0.1748514326407871,"[0.15307475564353173, -0.08450528197224573]","[0.23961392517371294, -0.10106231071511158]",2.7,2.874658043796212,0.4424617346966236,83000260,,-16.675,2.874658043796212
random,miss,False,0.2845041507954108,"[-0.27309272534492424, -0.07976825924827252]","[-0.34822789450108615, -0.17103391888480446]",0.4,0.6113903654266026,0.5430217023049102,83000261,,-16.1,0.6113903654266026
random,miss,False,0.32006294421734544,"[0.16398270280234806, 0.2748635323987385]","[0.19113227269829125, 0.3687634409595774]",0.8,0.991122894366432,0.48230228943260683,83000262,,-16.2,0.991122894366432
random,miss,False,0.0686661203314008,"[0.016473149287253797, -0.06666086883566899]","[-0.0034109741237025593, -0.13711389946167687]",1.6,1.7558055637183616,0.44657978609131477,83000263,,-7.34689755085401,1.7558055637183616
random,miss,False,0.13384022658538566,"[0.12818503684620874, 0.03849418892720666]","[0.223609445852893, 0.08361710034383488]",2.5,2.723631294999851,0.5338227789095977,83000264,,-15.82075390776711,2.723631294999851
random,miss,False,0.41311103638627517,"[0.001957456831879714, 0.4131063988210467]","[0.013551318364294962, 0.6011541539465141]",0.30000000000000004,0.43887902870824275,0.5313576688699052,83000265,,-16.075,0.43887902870824275
random,miss,False,0.15808231953488894,"[0.1165249542248755, -0.10682675129583133]","[0.13833015255571998, -0.12597267344756255]",2.5,2.6423308259138447,0.5083177873772418,83000266,,-16.625,2.6423308259138447
random,miss,False,0.20331322592084008,"[-0.0783592605981447, -0.18760622087993406]","[-0.049760822100505045, -0.25202329114590094]",2.0,2.2066155964384104,0.5168369078087074,83000267,,-16.5,2.2066155964384104
random,miss,False,0.2417862217652965,"[-0.2065902719913836, 0.12562259571455797]","[-0.27676301808090054, 0.14333186261663577]",2.5,2.6526789450333568,0.441462469145837,83000268,,-16.625,2.6526789450333568
random,miss,False,0.1042233303096952,"[-0.015284019393865991, -0.10309656314354887]","[-0.011467082489719324, -0.19627793993488207]",3.1,3.305551670991295,0.537425379316431,83000269,,-11.564064113027394,3.305551670991295
random,miss,False,0.2613290504515355,"[-0.25634757000838604, -0.050781846763354316]","[-0.3435315739356706, -0.11962439530004113]",0.30000000000000004,0.44160303899557357,0.5404608662175231,83000270,,-16.075,0.44160303899557357
random,miss,False,0.15317221625032343,"[0.09975980978702297, 0.11623127024296362]","[0.13339541553044565, 0.13485547801757394]",3.2,3.363281824126561,0.4445477491508281,83000271,,-16.8,3.363281824126561
random,miss,False,0.12184525248075273,"[0.026813430062852042, -0.11885834224135436]","[0.024084804477678814, -0.14892063099492817]",2.4000000000000004,2.573416138113726,0.47487465750606833,83000272,,-13.878915970061486,2.573416138113726
random,miss,False,0.1565494432999471,"[-0.13269789389619613, 0.08306020198047456]","[-0.1887012986832467, 0.1814305721623743]",1.4000000000000001,1.5506385115687569,0.5372959085548837,83000273,,-16.35,1.5506385115687569
random,miss,False,0.2304619034374196,"[-0.06906250584839502, 0.21987055105661357]","[-0.12711567757448905, 0.2679701911984449]",1.9000000000000001,2.0438325087512994,0.451653619983544,83000274,,-16.475,2.0438325087512994
random,miss,False,0.05156759919472964,"[-0.01613269669079867, -0.048979111712963666]","[-0.0800367986439541, -0.035778208732139063]",3.5,3.643075182862629,0.44442538480931676,83000275,,-6.5370108041926756,3.643075182862629
random,miss,False,0.13466078581132904,"[-0.0035981204489135277, -0.1346127065494181]","[-0.03659742429100418, -0.22800822361824774]",1.3,1.5401824264640613,0.44514693620840107,83000276,,-15.658454522077896,1.5401824264640613
random,miss,False,0.4091287577130576,"[-0.29588591369200584, 0.2825559528066551]","[-0.34678054427910426, 0.4297071581603212]",0.2,0.4119679715121212,0.5410901727819056,83000277,,-16.05,0.4119679715121212
random,miss,False,0.18612720883291364,"[0.1857801743533521, 0.011360663940507498]","[0.2225591807634894, 0.07844763853136733]",2.9000000000000004,3.079647290692255,0.5061631417991993,83000278,,-16.725,3.079647290692255
random,miss,False,0.15008761095498407,"[-0.03890869102388024, -0.14495656151062247]","[-0.05421518267220583, -0.26090880007737105]",2.3000000000000003,2.4438450875168645,0.4827868239750381,83000279,,-16.575,2.4438450875168645
random,miss,False,0.24758755524016587,"[-0.24337304419189232, -0.04548800798642885]","[-0.34729863850258175, -0.054453462262959745]",0.5,0.7031997197980981,0.5367624450363704,83000280,,-16.125,0.7031997197980981
random,miss,False,0.384474456894937,"[-0.13235981837802063, 0.3609729719571732]","[-0.1558893199772477, 0.4347703993711651]",0.4,0.6325531190995963,0.4620104568179569,83000281,,-16.1,0.6325531190995963
random,miss,False,0.1989028240259301,"[-0.10066820307457246, 0.17154663008997512]","[-0.1097904023125456, 0.2178451731182927]",1.6,1.7287189586863676,0.45350043801230755,83000282,,-16.4,1.7287189586863676
random,hit,True,0.03795494545157439,"[-0.014221790783804908, -0.035189750654610635]","[-0.07154458019926994, -0.11575171316566382]",2.7,2.8875635777243636,0.47349412874927005,83000283,,6.424638822355007,2.8875635777243636
random,miss,False,0.23509176277427063,"[-0.14467360649568833, -0.18530430245367932]","[-0.17902876511577342, -0.26157206308102066]",1.5,1.6121808372852686,0.4821642832626375,83000284,,-16.375,1.6121808372852686
random,miss,False,0.10386502181371929,"[-0.023634208818809177, -0.10114033285427385]","[0.0021010383299288893, -0.21067173253207144]",2.8000000000000003,2.9971869039729047,0.5404071456538738,83000285,,-11.442464222727741,2.9971869039729047
random,miss,False,0.8015116718240921,"[0.104278100051527, 0.7946993380643367]","[0.11020121516361435, 1.0081711406080158]",0.2,0.4297448473562921,0.46207753158519443,83000286,,-16.05,0.4297448473562921
random,miss,False,0.3831378160779567,"[-0.08868628476528251, -0.3727322484083144]","[-0.13371554591694385, -0.5713433692039732]",0.2,0.4304910077408241,0.49163708514787574,83000287,,-16.05,0.4304910077408241
random,hit,True,0.024532511031021314,"[-0.02096961437982478, -0.012732610504080782]","[-0.04684001918584829, -0.045100236661409665]",4.1000000000000005,4.2932256187222295,0.5424513727339267,83000288,,6.598847439070511,4.2932256187222295
random,miss,False,0.044304223864012435,"[-0.03353585604556358, -0.02895186715021615]","[-0.056600435872772026, -0.02468162873550518]",2.9000000000000004,3.141543937113318,0.44884849967731455,83000289,,-5.951790157620331,3.141543937113318
random,miss,False,0.11390424893881575,"[0.0890981684021939, 0.0709626261752622]","[0.2150398697008842, 0.07817079897378718]",2.2,2.3643154799044543,0.5215037218820523,83000290,,-12.658861203947318,2.3643154799044543
random,miss,False,0.9299323378275564,"[-0.6355569088344522, -0.6788531273922367]","[-0.7121233908506455, -0.7713130449041392]",0.2,0.404691262014622,0.48168537304805764,83000291,,-16.05,0.404691262014622
random,miss,False,0.14726632799122866,"[0.14254899909685936, 0.036975048566617486]","[0.19760088623533628, 0.07185951549662242]",2.1,2.314663441112688,0.4456432991109162,83000292,,-16.525,2.314663441112688
random,miss,False,0.15366300976941485,"[0.08557638072922741, 0.12762838098433124]","[0.16383522834065017, 0.21844744722139345]",1.8,1.9979388956705475,0.5402464887812489,83000293,,-16.45,1.9979388956705475
random,miss,False,0.9617353708545623,"[-0.21436230375559867, -0.9375413197728166]","[-0.2913815076255998, -1.125843602211307]",0.2,0.44498030148843226,0.45354734610620207,83000294,,-16.05,0.44498030148843226
random,miss,False,0.18984666269468572,"[0.01212798713952909, 0.1894588801409245]","[-0.007346698016283959, 0.2789914871883258]",1.7000000000000002,1.9196356394354637,0.47707957826492126,83000295,,-16.425,1.9196356394354637
random,miss,False,0.6204403438698844,"[0.5689575646651013, 0.24745405616343727]","[0.6886563096992923, 0.3460066979692006]",0.30000000000000004,0.4303866917408277,0.5183442592499187,83000296,,-16.075,0.4303866917408277
random,miss,False,0.3064808250651019,"[0.09314129848578422, -0.29198492195482906]","[0.1109536662858319, -0.3709598389426173]",0.7000000000000001,0.8602457396013121,0.4474131713008105,83000297,,-16.175,0.8602457396013121
random,miss,False,0.16281437993321854,"[0.08439943650704554, 0.13923094997281182]","[0.14263151565292131, 0.193295227282673]",2.3000000000000003,2.5307811423129327,0.46702888433038486,83000298,,-16.575,2.5307811423129327
random,miss,False,0.16896334447093417,"[-0.16841421330381906, -0.013611191426884411]","[-0.24413460215401522, 0.01900769031635216]",2.6,2.7573174049290032,0.446297252216999,83000299,,-16.65,2.7573174049290032
hover,miss,False,0.05093113860431763,"[0.03744668560284324, -0.03452139361170152]","[0.037529051586954076, -0.013250969165588641]",5.9,6.103381545445651,0.4622859271479248,83000000,,-7.096238049707632,6.103381545445651
hover,miss,False,0.06895338838385208,"[-0.05341920063537069, 0.04359998592995598]","[-0.04306430960433803, 0.027606738138546166]",4.2,4.41887218088801,0.4959576380492992,83000001,,-8.021606106008967,4.41887218088801
hover,miss,False,0.06910714557772656,"[0.057322925534862075, 0.0385989608412681]","[0.032052380568953605, 0.0197166732255932]",8.8,9.014374823081003,0.4408840858080289,83000002,,-9.184873481188177,9.014374823081003
hover,miss,False,0.07038573955623656,"[0.013929383265228731, -0.06899365633685992]","[0.008471602563096828, -0.050489889465907406]",6.4,6.649753471910756,0.5250559254996726,83000003,,-8.696345208048976,6.649753471910756
hover,miss,False,0.04303118818139734,"[-0.042877055391882746, -0.0036388565819840627]","[-0.033014209007544426, 0.005368167143182381]",6.0,6.218501096921666,0.46710665922428424,83000004,,-6.657301972689268,6.218501096921666
hover,hit,True,0.01991237633903118,"[0.018110662592762502, 0.008276873317764496]","[0.026150177026513045, 0.01599574078690943]",5.800000000000001,6.042176460315843,0.5269530685098599,83000005,,6.302185792832995,6.042176460315843
hover,miss,False,0.04690226514809651,"[0.03858771592845819, 0.02666103252777287]","[0.012304726549712007, -0.009679432451904429]",4.2,4.377192645806701,0.4968122301956346,83000006,,-6.424889047513968,4.377192645806701
hover,miss,False,0.05407723944322913,"[0.003640391951756413, 0.05395456766797343]","[-0.0022757795140218445, 0.030559393898012953]",7.800000000000001,7.920773699689782,0.5345236097616086,83000007,,-7.777717391125208,7.920773699689782
hover,hit,True,0.027992333330853766,"[0.01878135958838753, -0.020756475069657433]","[-4.0329881431377945e-06, -0.01676816359758575]",5.2,5.312148215763173,0.4853199913713945,83000008,,6.210268296683983,5.312148215763173
hover,hit,True,0.03358381039905988,"[-0.011202882498914143, -0.03166019179720056]","[-0.003196058226353257, -0.04766297663790975]",4.5,4.656079220491459,0.4447978710276123,83000009,,6.1700797994249985,4.656079220491459
hover,hit,True,0.03807470774489422,"[-0.03806012582481186, 0.0010536565183196425]","[-0.025040045554611062, -0.0022024336379125754]",6.300000000000001,6.41911460691274,0.5294060458925003,83000010,,5.518947893838059,6.41911460691274
hover,hit,True,0.0337544559950838,"[0.020176376158629064, 0.027060619812368555]","[0.003616649237334249, 0.04528455951717207]",4.1000000000000005,4.245134330888535,0.48322866199604647,83000011,,6.262897937797469,4.245134330888535
hover,hit,True,0.039815344520819626,"[-0.01667598748960751, -0.03615484892179768]","[0.015051264933801559, -0.02262972018419723]",3.9000000000000004,4.1390697465185715,0.5160665375533326,83000012,,6.034211462930274,4.1390697465185715
hover,miss,False,0.0539917418583941,"[0.048654733535062195, 0.02340566370636732]","[0.029978415648127504, 0.0174439858786863]",6.0,6.140048727218262,0.5134749376196087,83000013,,-7.321942618064664,6.140048727218262
hover,miss,False,0.04836494567963543,"[-0.01332487057615736, -0.04649318008829619]","[-0.00430297351833242, -0.03454037622715763]",6.5,6.742477491871586,0.483021964218676,83000014,,-7.086979981621302,6.742477491871586
hover,hit,True,0.02374342388995652,"[0.02283367791756656, 0.006509480069482605]","[0.027925021531046763, 0.013158781831823545]",5.2,5.336539348391869,0.49562453996544603,83000015,,6.347656138738651,5.336539348391869
hover,miss,False,0.06455562719305608,"[-0.03009547821336754, 0.057111217754461874]","[-0.026872085988290204, 0.060974024878869396]",4.4,4.648854727750497,0.5402063630896315,83000016,,-7.7046431264305255,4.648854727750497
hover,miss,False,0.061480120530602464,"[-0.02931881613168165, -0.05403898815757056]","[-0.02921283851191149, -0.04574618072082085]",6.2,6.358557769608051,0.49171295070897647,83000017,,-7.912378262785879,6.358557769608051
hover,miss,False,0.05572532654442301,"[-0.04890799667010451, -0.02670804897778238]","[-0.03410379767870583, -0.010631276448719681]",5.7,5.849458751167873,0.4969807718036644,83000018,,-7.365820011551609,5.849458751167873
hover,hit,True,0.012831818321038515,"[-0.0036605274786702807, 0.012298621874097906]","[0.005889675458886384, -0.015140757484000353]",4.2,4.3536945853728595,0.49473964842663176,83000019,,6.847090274109913,4.3536945853728595
hover,miss,False,0.060887608930536595,"[0.05748075822670002, 0.020081418151157007]","[0.030973923000079735, -0.021122676595843368]",4.800000000000001,4.975282721818929,0.5304057781720826,83000020,,-7.517063075798724,4.975282721818929
hover,miss,False,0.04271323201798289,"[-0.0039901727522786284, -0.04252644719264721]","[-0.020415651056730807, -0.024904399798837202]",3.5,3.7254598215013646,0.5402245586401606,83000021,,-6.015262618388775,3.7254598215013646
hover,miss,False,0.08625914420690031,"[-0.02267088784412688, 0.08322662316630325]","[-0.01911307429040955, 0.05250645466815806]",5.800000000000001,6.039241338212446,0.5272230499339544,83000022,,-10.100399974566763,6.039241338212446
hover,miss,False,0.06748960387190912,"[-0.011992352527157885, 0.06641558636082032]","[-0.024751352274259203, 0.047418012391773935]",5.0,5.183059733802147,0.47466774164743797,83000023,,-8.096779144242007,5.183059733802147
hover,hit,True,0.013119793235284944,"[-0.0032998675284502954, -0.012698025391032573]","[-0.012473731829231546, -0.027493626769133365]",5.1000000000000005,5.279095195471139,0.5081928333068967,83000024,,6.617419390914607,5.279095195471139
hover,hit,True,0.02140078595093856,"[0.0028894413500831495, -0.021204828884061264]","[0.009854659657888606, -0.020449514675132938]",5.6000000000000005,5.736941143964872,0.5337507643384644,83000025,,6.313753975426319,5.736941143964872
hover,miss,False,0.05549949746617671,"[-0.05012605921694281, 0.023823778171769845]","[-0.02391681296316879, -0.005939522496408937]",5.5,5.716223975542368,0.5381985592234351,83000026,,-7.300121386873846,5.716223975542368
hover,miss,False,0.05192845414299791,"[0.05089564759210527, -0.010305212557811005]","[0.03133759574600045, 0.003329716561612914]",6.800000000000001,6.9703141059238,0.4456627553436034,83000027,,-7.385352718550896,6.9703141059238
hover,hit,True,0.036176189379247874,"[-0.018793460106774712, 0.030911527545856965]","[-0.009509180596050798, 0.03286698039525232]",4.5,4.615250512446275,0.47511785433046017,83000028,,6.057052076247996,4.615250512446275
hover,hit,True,0.033453012422129204,"[0.012785737005529513, 0.030913249090649852]","[0.0027128940143435476, 0.03819777223956705]",5.7,5.8759747754232565,0.47871902705839275,83000029,,5.875559974928044,5.8759747754232565
hover,hit,True,0.039494069901501026,"[-0.018275928896918883, 0.03501102655363614]","[0.005693071627957666, 0.014327086860711772]",4.5,4.702996712749716,0.47592188174969974,83000030,,5.900136526634594,4.702996712749716
hover,miss,False,0.06480130229903837,"[0.0606364304735099, 0.02285677315551247]","[0.03639252563981525, 0.012625433236659222]",7.4,7.618377905240703,0.4842003692729105,83000031,,-8.474505487282094,7.618377905240703
hover,miss,False,0.08371589380854992,"[-0.06390524763619188, 0.05407837091408542]","[-0.0392716819446276, 0.035309291711865545]",6.7,6.814543214393179,0.4803656528438544,83000032,,-10.05521929760275,6.814543214393179
hover,miss,False,0.06118975582143092,"[-0.03938410199220739, 0.04683031846735345]","[-0.026369338248531812, 0.024243657644534213]",7.1000000000000005,7.222804214081709,0.5099503024598051,83000033,,-8.11511638592896,7.222804214081709
hover,hit,True,0.00983463653945383,"[0.009221384199376001, -0.003418501032712882]","[0.023423231653548995, 0.003212491562787575]",5.4,5.556892575912549,0.4895110140745138,83000034,,6.589549952585525,5.556892575912549
hover,miss,False,0.08841519136606285,"[0.08338635957379155, -0.02939321522610034]","[0.03956235196743303, -0.01462251725455583]",7.800000000000001,8.029668753797672,0.5410280881409171,83000035,,-10.835778790185945,8.029668753797672
hover,hit,True,0.027372379019028913,"[0.013690425522442665, 0.023702729424600548]","[0.01042839023818963, 0.007265849887985223]",5.9,6.0635902675286815,0.44904434070751414,83000036,,6.056720541774142,6.0635902675286815
hover,miss,False,0.045504302241708636,"[-0.041863023140916306, -0.01783616595594118]","[-0.023929760738995193, -0.0179166992166575]",5.800000000000001,5.914267990426651,0.4434482234409218,83000037,,-6.74415095156548,5.914267990426651
hover,miss,False,0.08248629220100033,"[0.01964383457877874, 0.08011309608366403]","[0.010192430447719218, 0.05643304136212636]",7.4,7.616070885322109,0.44077765033572636,83000038,,-10.102492750668002,7.616070885322109
hover,miss,False,0.09425199177103076,"[0.06728936003461304, 0.06599681794555455]","[0.04041468207310682, 0.0302006741777973]",6.0,6.150397315483396,0.49425897350189807,83000039,,-11.05214872050403,6.150397315483396
hover,miss,False,0.04189276022775465,"[0.0397791356330196, -0.013138634928712034]","[0.01691179241105878, 0.01650891457620307]",3.4000000000000004,3.562751803737124,0.4511477526138576,83000040,,-5.9468770996875895,3.562751803737124
hover,miss,False,0.062486227030205135,"[-0.05737101845111442, -0.024760751409281342]","[-0.039261066336724604, -0.023048585359792984]",4.6000000000000005,4.737587428368272,0.4568907764551894,83000041,,-7.590330355293961,4.737587428368272
hover,miss,False,0.06021824171090576,"[0.02120325609824357, 0.05636185381608173]","[-0.0033890321682372854, 0.02626943790504556]",5.5,5.674852929588681,0.4756038780666632,83000042,,-7.641397896720668,5.674852929588681
hover,miss,False,0.044508544189598064,"[0.04419603051112726, 0.0052651109140180044]","[0.041056232093077835, 0.004115443971453764]",4.0,4.244802961956248,0.5176341772426085,83000043,,-6.238131566173378,4.244802961956248
hover,miss,False,0.07150518066774607,"[-0.0659659035022443, -0.027595116188550477]","[-0.04558620651947509, -0.02005667292254975]",7.9,8.084415396937947,0.46549994516589616,83000044,,-9.170619288954377,8.084415396937947
hover,hit,True,0.010116690836166084,"[0.0018903600828701628, 0.009938509557859163]","[-0.009975739876996237, -0.008591398860236268]",4.2,4.3913321305544395,0.4538085570048718,83000045,,6.886032854078396,4.3913321305544395
hover,miss,False,0.04898005048334737,"[0.01796564562791724, 0.045566225677834624]","[0.024934054458056916, 0.041983894733521473]",5.7,5.835881045378573,0.4789763632523171,83000046,,-6.924403340844535,5.835881045378573
hover,miss,False,0.08079100366057905,"[0.07471894848158436, 0.0307288953639736]","[0.0419493624415793, 0.020054976903931286]",6.4,6.600027099857352,0.5041140632256864,83000047,,-9.679491420302309,6.600027099857352
hover,miss,False,0.0840700139329164,"[-0.07718904260073911, -0.03331094332290875]","[-0.044097714148552125, -0.019385254956874196]",8.0,8.249679203051972,0.47344407741346156,83000048,,-10.417354526675467,8.249679203051972
hover,hit,True,0.03941224609937576,"[0.020323371500108434, 0.03376811681847746]","[0.011840208384522294, 0.025283677487682697]",6.4,6.516826694453855,0.49545199750482516,83000049,,5.429171785876402,6.516826694453855
hover,miss,False,0.06419389083045367,"[0.05254762372571166, 0.03687279296084348]","[0.0323665443950565, 0.030582693524104344]",5.4,5.540829161073699,0.45829687078111053,83000050,,-7.925534762470127,5.540829161073699
hover,miss,False,0.046504666578285336,"[0.030735824704180015, 0.03489975778299051]","[0.016570350968207498, 0.026503563998335398]",6.4,6.5119724155786,0.527312441085715,83000051,,-6.951677508473429,6.5119724155786
hover,miss,False,0.04115674834474482,"[-0.005866590085025956, -0.04073648309669026]","[0.025580927025410295, -0.06419722312802076]",3.7,3.8607112653970326,0.49938674799073585,83000052,,-5.98367370894541,3.8607112653970326
hover,miss,False,0.10593189850814189,"[-0.027788994712083417, 0.10222200787712533]","[-0.016289396308341877, 0.08402767930906464]",4.7,4.942211541626053,0.5092380352422398,83000053,,-12.188479450962046,4.942211541626053
hover,miss,False,0.049066671035450427,"[0.021136028649311744, -0.04428099478824502]","[0.003987293507423051, -0.026236948754484436]",5.6000000000000005,5.799654695125765,0.5099898403562257,83000054,,-6.904711379063192,5.799654695125765
hover,miss,False,0.06905743915876943,"[-0.029508477363746427, 0.062435403953529485]","[-0.013027571423802925, 0.03331817469055066]",9.0,9.158548653372218,0.5309077778675511,83000055,,-9.230581189479459,9.158548653372218
hover,miss,False,0.07449257249373874,"[-0.07210277953685823, 0.01871717232367483]","[-0.043928910999348536, -0.00553144199995718]",4.3,4.4210303984051285,0.49672789452111865,83000056,,-8.543214597959327,4.4210303984051285
hover,miss,False,0.04430512940330909,"[-0.04405431546067354, 0.004707630055072801]","[-0.031086395372638215, 0.010192292456514668]",6.5,6.628289598998476,0.47900752535631985,83000057,,-6.851840307152476,6.628289598998476
hover,miss,False,0.08173143736997152,"[0.06582780205698457, 0.04844304213102263]","[0.04370014556711644, 0.027554964926059966]",8.0,8.144010605741418,0.48209059804791554,83000058,,-10.175017409100981,8.144010605741418
hover,miss,False,0.044556812936838656,"[0.040966076904239146, -0.01752398705102229]","[0.0013606104655969897, -0.014499604342990398]",5.5,5.6700223921878665,0.5094993708967288,83000059,,-6.615818486930269,5.6700223921878665
hover,miss,False,0.0682785452801078,"[0.0011395987009475265, 0.06826903441801802]","[0.001217460944799631, 0.0518847406514109]",5.300000000000001,5.413637572815686,0.5260740979003284,83000060,,-8.238724840979831,5.413637572815686
hover,hit,True,0.03250597925806766,"[-0.027925269718136775, -0.016637848379380017]","[0.010281610493019705, 0.007751937606196045]",4.9,5.020129000315868,0.5358608227023741,83000061,,6.114600820296297,5.020129000315868
hover,miss,False,0.06026136711677642,"[-0.06025928817612741, -0.0005005549813287859]","[-0.05934921450820102, -0.008826128288010774]",4.7,4.875141668802557,0.45596802517199364,83000062,,-7.444645229239313,4.875141668802557
hover,miss,False,0.05873103358429099,"[-0.05383726327262291, 0.02347090516348709]","[-0.018388766243913127, 0.016711578039457043]",7.4,7.521022229287876,0.5250699483291668,83000063,,-8.005833941174446,7.521022229287876
hover,miss,False,0.09092512922611892,"[-0.0577477594418669, -0.07023229601992731]","[-0.030401382647750178, -0.028953834496979303]",7.9,8.136344356971142,0.5222268620180294,83000064,,-11.142111952991513,8.136344356971142
hover,timeout,False,,,,,,,83000065,,-10.999999999999993,12.0
hover,hit,True,0.031192435339557133,"[0.020869898688406913, -0.023182220582767393]","[-0.01928922539019509, -0.004816972360347423]",3.7,3.913567779836889,0.5258577108440873,83000066,,6.466894985992217,3.913567779836889
hover,miss,False,0.05783976432906273,"[-0.012743018474453693, 0.05641855916098221]","[-0.025110106001310833, 0.04533460073301682]",4.4,4.51251315759361,0.49143641322734666,83000067,,-7.1908989610259475,4.51251315759361
hover,miss,False,0.06231705200909718,"[-0.04282037671800326, -0.04527505172645093]","[-0.028582077781928894, -0.024201757607749196]",6.4,6.517849081287633,0.44540696850938083,83000068,,-8.027134356940325,6.517849081287633
hover,hit,True,0.02668638429421411,"[-0.025953929049189153, 0.006209402033057039]","[-0.0018497167154549882, 0.021975399988264373]",5.0,5.163748768696231,0.46834011309038664,83000069,,6.3048980583134515,5.163748768696231
hover,hit,True,0.0368965312971602,"[0.011868155834485167, 0.03493566800349892]","[0.015408047553067968, 0.023941022918769282]",6.6000000000000005,6.714584483034432,0.45949510123322695,83000070,,5.499153736398551,6.714584483034432
hover,miss,False,0.07658033165866278,"[0.07143508478895545, 0.0275966638952163]","[0.029899010719879007, 0.04077060609776413]",5.4,5.544018809383509,0.5061712627549747,83000071,,-9.015341998094241,5.544018809383509
hover,miss,False,0.04654745127539139,"[-0.043044862223268185, 0.017714543641166564]","[-0.016975481146370527, 0.025257410386378118]",4.800000000000001,4.929653146891133,0.520544851196176,83000072,,-6.554165762646834,4.929653146891133
hover,hit,True,0.015489363492330854,"[0.015310914803718184, 0.0023444123508536696]","[-0.016770618861482373, 0.04357171022709702]",2.3000000000000003,2.5090383218418753,0.5277208766368097,83000073,,7.27504976162653,2.5090383218418753
hover,miss,False,0.08132935216325274,"[0.012492665278203322, -0.08036415144541226]","[-0.010319477734192298, -0.03588581510276529]",5.2,5.361078909136003,0.542406357349646,83000074,,-9.434039702058987,5.361078909136003
hover,miss,False,0.06436765738738369,"[-0.061312812354930066, -0.01959424299810396]","[-0.03520673113820126, -0.004059205644455181]",5.800000000000001,5.954580490041072,0.4598372679740011,83000075,,-8.039497073462256,5.954580490041072
hover,hit,True,0.03073964282573322,"[0.029376382430391465, 0.009052833609265076]","[0.026000166210196227, 0.020008972084198006]",4.3,4.443184844684923,0.47802191834865954,83000076,,6.334421474341467,4.443184844684923
hover,miss,False,0.08206733126564737,"[0.03065830510453267, 0.07612565394913129]","[0.02091066401548526, 0.04687878523059102]",6.0,6.2182879080180395,0.46224472549709095,83000077,,-9.709404288165937,6.2182879080180395
hover,miss,False,0.04205126689563122,"[-0.0028709149091410424, -0.04195315119406505]","[0.014244999388932311, -0.021396559246628522]",4.6000000000000005,4.838987139700969,0.456059521880431,83000078,,-6.255193154704756,4.838987139700969
hover,miss,False,0.04169502377513825,"[-0.016115617422046574, -0.03845467309333903]","[-0.02019518617680338, -0.029340510177976654]",5.5,5.667294512167743,0.5228871334736145,83000079,,-6.461546879755839,5.667294512167743
hover,miss,False,0.05650846679864394,"[0.040231463431225564, 0.039681685575532255]","[0.05594426573868187, 0.008949119811743898]",3.4000000000000004,3.510910233317898,0.4465346790611072,83000080,,-6.845754262458404,3.510910233317898
hover,miss,False,0.04075450181936225,"[0.014179874436199585, -0.038208121905139676]","[0.007196909140986918, -0.027618431936918604]",5.300000000000001,5.470440892958906,0.5370414639535577,83000081,,-6.36308088659025,5.470440892958906
hover,miss,False,0.04965650159184578,"[-0.024062982362177063, 0.04343663235310189]","[0.008779467699842738, 0.023409038246247106]",3.5,3.7484973408348576,0.4773688694556458,83000082,,-6.416105093963115,3.7484973408348576
hover,miss,False,0.0988854270528862,"[0.0633993959301931, 0.07588704948222912]","[0.027406670917649242, 0.041133703110964745]",6.6000000000000005,6.794168070347969,0.5251180758171506,83000083,,-11.761454802144797,6.794168070347969
hover,hit,True,0.029612895797561975,"[-0.017619588373295247, 0.02380070803721819]","[-0.005000704805188244, 0.019663974608244025]",5.9,6.067963848041163,0.49943715096190033,83000084,,5.976922751551712,6.067963848041163
hover,miss,False,0.07485397751579045,"[0.07328610219922196, -0.015240248501243545]","[0.05102762274022717, -0.03276449095044566]",4.3,4.416413948489373,0.4570351547052172,83000085,,-8.57694871870904,4.416413948489373
hover,miss,False,0.05063963968035093,"[-0.01725622486376878, 0.04760877871156558]","[0.0014738631833668275, 0.04905696855051946]",5.0,5.231530572405041,0.44515945268561263,83000086,,-6.852733191847358,5.231530572405041
hover,miss,False,0.06485952682695359,"[0.03924579290389353, -0.051638415540767826]","[0.02372267356522302, -0.029341543390869095]",6.6000000000000005,6.724427718106643,0.537887303960902,83000087,,-8.279223887635194,6.724427718106643
hover,miss,False,0.061685620516500825,"[0.0604276077603339, 0.012394353507504192]","[0.04439174704186499, 0.006941597665432325]",5.5,5.633735701046922,0.5307254208830273,83000088,,-7.753197361566091,5.633735701046922
hover,miss,False,0.07436936231984578,"[0.0703327379558791, 0.024168326865758448]","[0.04045336496459203, 0.01921010955333862]",7.9,8.126481499326367,0.5165874876510149,83000089,,-9.431751282412808,8.126481499326367
hover,miss,False,0.04406343586604572,"[-0.01874793570920097, -0.03987607411675316]","[0.009241203406522014, -0.03682156008611666]",5.1000000000000005,5.286695708167134,0.5368200933228889,83000090,,-6.488491487700702,5.286695708167134
